X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
0.000472612,3.6188e-05,1.22062e-05,1.29102e-10,8.11169e-17,66,13360,13360,8.39132e-05,2.251e-05,2.37581e-07
0.000224908,8.42834e-05,2.28652e-05,1.29256e-10,8.11165e-17,33,13411,13411,0.000210332,5.54404e-05,-2.91223e-07
0.000509049,6.77549e-05,1.7561e-05,1.28743e-10,8.11174e-17,73,13439,13439,0.000107205,-2.8125e-05,-1.63825e-06
0.000425618,9.23218e-05,2.09553e-05,1.29035e-10,8.11177e-17,61,13466,13466,0.000149844,-3.91822e-05,4.53474e-07
0.000518359,7.83387e-05,1.02103e-05,1.29542e-10,8.11147e-17,75,13613,13613,0.000218846,-6.47967e-05,-9.31342e-07
8.93992e-05,6.40407e-05,2.83785e-05,1.2872e-10,8.11188e-17,12,13702,13702,0.000129009,8.65932e-07,-4.05253e-06
0.000421323,2.50525e-05,1.30251e-05,1.29292e-10,8.11161e-17,60,13717,13717,9.76552e-05,2.60032e-05,-9.89165e-07
0.000697254,5.39165e-05,1.95567e-05,1.29388e-10,8.1116e-17,100,13884,13884,0.000172007,1.19823e-07,-1.3427e-06
0.000535148,4.73658e-05,1.42793e-05,1.28968e-10,8.11175e-17,76,13951,13951,5.55535e-05,5.78904e-06,-5.96487e-07
0.000446615,3.64083e-05,1.94368e-05,1.29131e-10,8.11165e-17,62,14128,14128,6.62252e-05,1.71078e-05,4.87979e-08
0.00037564,0.000121979,9.11911e-06,1.29327e-10,8.1116e-17,53,14260,14260,0.000140758,-2.86341e-05,-2.21371e-07
0.000602495,6.50317e-05,2.61013e-05,1.29468e-10,8.11149e-17,86,14265,14265,0.000188242,1.06476e-06,-5.18406e-07
0.000117785,5.82969e-05,9.7716e-06,1.29181e-10,8.11168e-17,16,14512,14512,0.00020661,-6.24711e-07,3.47088e-07
